target_dataset,feature_set,model,scenario,calibration_method,conformal_method,subgroup,level,n,roc_auc,ece,coverage,prediction_set_size,sensitivity,specificity,false_positive_rate,false_negative_rate
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,428,0.9388489208633093,0.01583007310366269,0.969626168224299,1.0,0.45454545454545453,0.9832134292565947,0.016786570743405275,0.5454545454545454
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,416,0.9197796339079439,0.03339953883733906,0.9110576923076923,1.0,0.6941176470588235,0.9667673716012085,0.03323262839879154,0.3058823529411765
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,65+,302,0.9044329996149403,0.05542844347345026,0.8278145695364238,1.009933774834437,0.6037735849056604,0.9387755102040817,0.061224489795918366,0.39622641509433965
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Female,590,0.9366053169734151,0.01926612920392221,0.9050847457627119,1.0016949152542374,0.6138613861386139,0.9652351738241309,0.034764826175869123,0.38613861386138615
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Male,556,0.9404634968991405,0.023103830110739076,0.9172661870503597,1.0035971223021583,0.6534653465346535,0.9714285714285714,0.02857142857142857,0.3465346534653465
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Mexican American,161,0.9628099173553719,0.0582496629421109,0.9006211180124224,1.0,0.65,0.9834710743801653,0.01652892561983471,0.35
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.929369918699187,0.055438260275694665,0.8843537414965986,1.0068027210884354,0.5,0.9512195121951219,0.04878048780487805,0.5
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.9258556891766883,0.034047862089736945,0.900355871886121,1.0,0.6304347826086957,0.9531914893617022,0.04680851063829787,0.3695652173913043
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9652818991097923,0.022552687680990308,0.9303482587064676,1.0049751243781095,0.676923076923077,0.9762611275964391,0.02373887240356083,0.3230769230769231
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other Hispanic,94,0.8890295358649789,0.06069213821096589,0.925531914893617,1.0,0.6,0.9873417721518988,0.012658227848101266,0.4
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other/Multi-racial,61,0.879251700680272,0.07200483969079345,0.9016393442622951,1.0,0.6666666666666666,0.9591836734693877,0.04081632653061224,0.3333333333333333
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,High,309,0.943938223938224,0.029658589224367638,0.9093851132686084,1.006472491909385,0.6,0.9652509652509652,0.03474903474903475,0.4
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9442615755979811,0.014276483791261658,0.9266409266409267,1.0038610038610039,0.6666666666666666,0.9723502304147466,0.027649769585253458,0.3333333333333333
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.9198994252873564,0.019905815667579305,0.8995327102803738,1.0,0.6125,0.9655172413793104,0.034482758620689655,0.3875
NHANES,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9693055555555555,0.055554181277344926,0.92,1.0,0.7,0.975,0.025,0.3
Pima,model_b_routine_clinical,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,312,0.8290084932663883,0.09776786271480473,0.7692307692307693,1.0544871794871795,0.3564356435643564,0.9241706161137441,0.07582938388625593,0.6435643564356436
Pima,model_b_routine_clinical,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,63,0.746975806451613,0.14867701599920197,0.6984126984126984,1.0476190476190477,0.6774193548387096,0.6875,0.3125,0.3225806451612903
Pima,model_b_routine_clinical,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Unknown,384,0.8059402985074627,0.09725867953412211,0.7473958333333334,1.0520833333333333,0.44029850746268656,0.872,0.128,0.5597014925373134
Pima,model_b_routine_clinical,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Pima/Native American,384,0.8059402985074627,0.09725867953412211,0.7473958333333334,1.0520833333333333,0.44029850746268656,0.872,0.128,0.5597014925373134
Pima,model_b_routine_clinical,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.8059402985074627,0.09725867953412211,0.7473958333333334,1.0520833333333333,0.44029850746268656,0.872,0.128,0.5597014925373134
Pima,model_b_routine_clinical,Logistic Regression,fixed_recalibration,uncalibrated,adaptive_transport_conformal,age_group,20-44,312,0.8290084932663883,0.09776786271480473,0.7692307692307693,1.0544871794871795,0.3564356435643564,0.9241706161137441,0.07582938388625593,0.6435643564356436
Pima,model_b_routine_clinical,Logistic Regression,fixed_recalibration,uncalibrated,adaptive_transport_conformal,age_group,45-64,63,0.746975806451613,0.14867701599920197,0.6984126984126984,1.0476190476190477,0.6774193548387096,0.6875,0.3125,0.3225806451612903
Pima,model_b_routine_clinical,Logistic Regression,fixed_recalibration,uncalibrated,adaptive_transport_conformal,sex,Unknown,384,0.8059402985074627,0.09725867953412211,0.7473958333333334,1.0520833333333333,0.44029850746268656,0.872,0.128,0.5597014925373134
Pima,model_b_routine_clinical,Logistic Regression,fixed_recalibration,uncalibrated,adaptive_transport_conformal,race,Pima/Native American,384,0.8059402985074627,0.09725867953412211,0.7473958333333334,1.0520833333333333,0.44029850746268656,0.872,0.128,0.5597014925373134
Pima,model_b_routine_clinical,Logistic Regression,fixed_recalibration,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.8059402985074627,0.09725867953412211,0.7473958333333334,1.0520833333333333,0.44029850746268656,0.872,0.128,0.5597014925373134
Pima,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,312,0.8214537093519779,0.02861365106233609,0.7660256410256411,1.0,0.5148514851485149,0.8862559241706162,0.11374407582938388,0.48514851485148514
Pima,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,63,0.7505040322580645,0.1519939929940442,0.6666666666666666,1.0,0.7419354838709677,0.59375,0.40625,0.25806451612903225
Pima,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Unknown,384,0.8015820895522389,0.044205498938303216,0.7395833333333334,1.0,0.5746268656716418,0.828,0.172,0.4253731343283582
Pima,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Pima/Native American,384,0.8015820895522389,0.044205498938303216,0.7395833333333334,1.0,0.5746268656716418,0.828,0.172,0.4253731343283582
Pima,model_b_routine_clinical,Logistic Regression,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.8015820895522389,0.044205498938303216,0.7395833333333334,1.0,0.5746268656716418,0.828,0.172,0.4253731343283582
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,428,0.9524743841290604,0.05601716586704444,0.9649532710280374,1.0,0.6363636363636364,0.973621103117506,0.026378896882494004,0.36363636363636365
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,416,0.9297316509685446,0.11565861682468657,0.84375,0.9975961538461539,0.8117647058823529,0.851963746223565,0.14803625377643503,0.18823529411764706
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,65+,302,0.8532922603003467,0.08157251139403861,0.7715231788079471,1.0,0.7641509433962265,0.7755102040816326,0.22448979591836735,0.2358490566037736
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Female,590,0.9276964506266577,0.07884494834515347,0.8677966101694915,1.0,0.7326732673267327,0.8957055214723927,0.10429447852760736,0.26732673267326734
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Male,556,0.9258622565553258,0.08076819981088115,0.8723021582733813,0.9982014388489209,0.8217821782178217,0.8835164835164835,0.11648351648351649,0.1782178217821782
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Mexican American,161,0.9516528925619834,0.06928826452272653,0.8757763975155279,1.0,0.825,0.8925619834710744,0.10743801652892562,0.175
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9281842818428184,0.09644769000975789,0.8503401360544217,1.0,0.7083333333333334,0.8780487804878049,0.12195121951219512,0.2916666666666667
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.9146160962072155,0.07842969394483651,0.8825622775800712,1.0,0.7608695652173914,0.9063829787234042,0.09361702127659574,0.2391304347826087
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9351289659895001,0.08805414223813172,0.8706467661691543,0.9975124378109452,0.8,0.884272997032641,0.11572700296735905,0.2
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other Hispanic,94,0.8886075949367089,0.1072894828138861,0.8085106382978723,1.0,0.6666666666666666,0.8354430379746836,0.16455696202531644,0.3333333333333333
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other/Multi-racial,61,0.9013605442176871,0.06208650240025802,0.9344262295081968,1.0,0.8333333333333334,0.9591836734693877,0.04081632653061224,0.16666666666666666
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,High,309,0.930965250965251,0.0925443464888255,0.8576051779935275,1.0,0.78,0.8725868725868726,0.1274131274131274,0.22
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9419574281325434,0.08672962021254055,0.8841698841698842,1.0,0.8333333333333334,0.8940092165898618,0.10599078341013825,0.16666666666666666
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8989224137931036,0.07267029304390617,0.8598130841121495,0.9976635514018691,0.7375,0.8879310344827587,0.11206896551724138,0.2625
NHANES,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9686111111111111,0.09567596251795096,0.9,1.0,0.8,0.925,0.075,0.2
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,age_group,20-44,428,0.9524743841290604,0.05601716586704444,0.9649532710280374,1.0,0.6363636363636364,0.973621103117506,0.026378896882494004,0.36363636363636365
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,age_group,45-64,416,0.9297316509685446,0.11565861682468657,0.84375,0.9975961538461539,0.8117647058823529,0.851963746223565,0.14803625377643503,0.18823529411764706
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,age_group,65+,302,0.8532922603003467,0.08157251139403861,0.7715231788079471,1.0,0.7641509433962265,0.7755102040816326,0.22448979591836735,0.2358490566037736
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,sex,Female,590,0.9276964506266577,0.07884494834515347,0.8677966101694915,1.0,0.7326732673267327,0.8957055214723927,0.10429447852760736,0.26732673267326734
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,sex,Male,556,0.9258622565553258,0.08076819981088115,0.8723021582733813,0.9982014388489209,0.8217821782178217,0.8835164835164835,0.11648351648351649,0.1782178217821782
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,race,Mexican American,161,0.9516528925619834,0.06928826452272653,0.8757763975155279,1.0,0.825,0.8925619834710744,0.10743801652892562,0.175
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9281842818428184,0.09644769000975789,0.8503401360544217,1.0,0.7083333333333334,0.8780487804878049,0.12195121951219512,0.2916666666666667
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.9146160962072155,0.07842969394483651,0.8825622775800712,1.0,0.7608695652173914,0.9063829787234042,0.09361702127659574,0.2391304347826087
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9351289659895001,0.08805414223813172,0.8706467661691543,0.9975124378109452,0.8,0.884272997032641,0.11572700296735905,0.2
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,race,Other Hispanic,94,0.8886075949367089,0.1072894828138861,0.8085106382978723,1.0,0.6666666666666666,0.8354430379746836,0.16455696202531644,0.3333333333333333
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,race,Other/Multi-racial,61,0.9013605442176871,0.06208650240025802,0.9344262295081968,1.0,0.8333333333333334,0.9591836734693877,0.04081632653061224,0.16666666666666666
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,socioeconomic_status,High,309,0.930965250965251,0.0925443464888255,0.8576051779935275,1.0,0.78,0.8725868725868726,0.1274131274131274,0.22
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9419574281325434,0.08672962021254055,0.8841698841698842,1.0,0.8333333333333334,0.8940092165898618,0.10599078341013825,0.16666666666666666
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8989224137931036,0.07267029304390617,0.8598130841121495,0.9976635514018691,0.7375,0.8879310344827587,0.11206896551724138,0.2625
NHANES,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9686111111111111,0.09567596251795096,0.9,1.0,0.8,0.925,0.075,0.2
NHANES,model_b_routine_clinical,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,428,0.9352517985611511,0.017409259149240304,0.9789719626168224,1.0,0.45454545454545453,0.9928057553956835,0.007194244604316547,0.5454545454545454
NHANES,model_b_routine_clinical,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,416,0.9246667851430601,0.03371679743852387,0.9158653846153846,1.0,0.6705882352941176,0.9788519637462235,0.021148036253776436,0.32941176470588235
NHANES,model_b_routine_clinical,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,65+,302,0.8500192529842128,0.09315466035169279,0.7847682119205298,0.9966887417218543,0.4528301886792453,0.9693877551020408,0.030612244897959183,0.5471698113207547
